max_acc1_x,max_acc1_y,max_acc1_z,max_acc2_x,max_acc2_y,max_acc2_z,max_acc3_x,max_acc3_y,max_acc3_z,max_checksum,max_gyro1_x,max_gyro1_y,max_gyro1_z,max_gyro2_x,max_gyro2_y,max_gyro2_z,max_gyro3_x,max_gyro3_y,max_gyro3_z,mean_acc1_x,mean_acc1_y,mean_acc1_z,mean_acc2_x,mean_acc2_y,mean_acc2_z,mean_acc3_x,mean_acc3_y,mean_acc3_z,mean_checksum,mean_gyro1_x,mean_gyro1_y,mean_gyro1_z,mean_gyro2_x,mean_gyro2_y,mean_gyro2_z,mean_gyro3_x,mean_gyro3_y,mean_gyro3_z,min_acc1_x,min_acc1_y,min_acc1_z,min_acc2_x,min_acc2_y,min_acc2_z,min_acc3_x,min_acc3_y,min_acc3_z,min_checksum,min_gyro1_x,min_gyro1_y,min_gyro1_z,min_gyro2_x,min_gyro2_y,min_gyro2_z,min_gyro3_x,min_gyro3_y,min_gyro3_z,move,var_acc1_x,var_acc1_y,var_acc1_z,var_acc2_x,var_acc2_y,var_acc2_z,var_acc3_x,var_acc3_y,var_acc3_z,var_checksum,var_gyro1_x,var_gyro1_y,var_gyro1_z,var_gyro2_x,var_gyro2_y,var_gyro2_z,var_gyro3_x,var_gyro3_y,var_gyro3_z
12332,32767,32767,29843,32767,32767,-9916,5044,10992,7,10058,10927,6541,-4564,5248,10372,8836,5743,11235,-7089.8,-8918.725,-9157.935,-910.875,3985.715,1480.49,-15353.2,-2286.54,4950.24,7.0,216.95,-856.11,-891.875,-14854.34,20.0,4396.56,79.685,-176.08,-598.355,-20228,-32768,-32768,-23689,-32768,-21694,-19684,-26232,-628,7,-9205,-10995,-5602,-21716,-5880,-620,-10739,-5167,-11607,Mermaid,34695454.67336684,221477732.56218594,354659190.1816834,145094852.2003769,526529145.9535427,294880050.1205025,4048598.030150754,6798759.747135678,4045727.2988944724,0.0,13651817.092964824,17905545.92753769,6495984.954145729,12914233.451658292,5643056.88442211,4460573.594371859,31367394.08620603,4635825.973467337,35429189.90851759
9584,16388,31172,27807,32767,32767,-9916,5044,10992,7,11945,11053,8353,-4552,4096,9956,7669,4606,10666,-7410.78,-9434.26,-11707.84,-2491.585,3295.985,836.79,-15062.36,-2208.6,4960.9,7.0,-258.725,-353.25,-458.41,-14497.22,-237.48,3955.66,-323.21,148.34,525.72,-31332,-32768,-32768,-32768,-32768,-21694,-19328,-26232,612,7,-9205,-11223,-5638,-21716,-4972,-828,-10702,-6077,-11607,Mermaid,42241725.78050251,173239583.93206033,345392288.77829146,147993949.5002764,486357644.16560304,270502050.4179899,4456588.251658292,7501032.482412059,3075104.8743718592,0.0,14224777.84861809,24629459.37437186,12524070.614974875,16081967.951356782,3040652.592562814,4480900.7883417085,25397924.32753769,5635121.20040201,30185466.443819094
9584,16340,31172,27807,32767,32767,-10248,4700,10544,7,11945,11053,8353,-4552,4872,9956,6956,4606,9234,-6844.2,-8118.76,-10749.12,-1969.6,-804.79,5148.67,-15311.4,-2019.2,4898.08,7.0,-35.425,204.285,-321.595,-14666.68,-109.96,3959.54,-872.21,281.56,292.605,-31332,-32768,-32768,-32768,-32768,-18495,-22156,-8764,192,7,-7971,-11223,-8165,-20964,-3952,-828,-10702,-6077,-9542,Mermaid,47892469.18592965,147640401.26874372,360611464.2267336,177023475.5879397,539743568.6893467,233957948.65437186,5589350.874371859,4984711.557788945,3976931.3704522615,0.0,16225167.290829146,25102909.400778893,14206091.659271358,14671529.66592965,2907636.742110553,4503375.144120604,26443263.44311558,4456781.081809045,27753271.35575377
-5572,-5784,-4460,1540,15130,9014,-15608,1652,6848,7,393,6073,2868,-14780,72,7412,59,2762,5786,-14927.98,-6730.94,-6136.48,-220.615,-115.045,119.245,-15893.16,1059.32,-674.46,7.0,-161.65,180.83,-227.44,-15377.26,-286.6,2287.46,-422.15,525.005,268.93,-15468,-21916,-32768,-2773,-19821,-3945,-17976,-3804,-1304,7,-5348,-411,-486,-18920,-2160,1664,-5940,33,-53,Idle,2154270.1503517586,6605078.106934673,29736621.758391965,193577.67515075378,5295522.7768592965,912223.4924371858,72824.85869346734,641659.9975879397,1523741.0536683418,0.0,736375.6557788947,499763.05638190964,201259.0014070352,253085.03758793967,75269.90954773869,703284.5310552763,688377.6356783919,102711.28138190953,801282.3066331657
-14680,-5784,-4688,194,298,335,-15636,1364,-592,7,393,336,-14,-15056,244,2496,-51,817,200,-15250.58,-6158.68,-5055.84,-306.095,-110.295,-33.09,-15867.52,1001.32,-943.44,7.0,18.665,87.71,-265.36,-15308.04,-140.14,2104.52,-318.395,497.97,64.81,-15604,-6476,-5608,-1212,-883,-382,-16036,636,-1348,7,-602,-75,-438,-15596,-332,1664,-1009,131,-54,Idle,14207.822713567837,19690.952361809046,32661.843618090446,94135.26228643216,74437.10349246232,27775.559698492463,4129.376482412061,18351.133266331657,18954.45869346734,0.0,40584.284195979904,6774.136582914573,8195.558190954775,9027.536080402011,11460.402412060303,19539.989547738693,42537.44620603015,19382.411155778897,3332.586834170854
-14680,-5624,-4664,194,207,363,-15636,1416,-72,7,315,207,145,-14952,244,2480,-35,817,200,-15255.38,-6098.72,-5074.52,-402.86,-160.18,-89.77,-15876.88,990.2,-857.58,7.0,-127.26,-30.53,-186.265,-15311.46,-121.4,2086.38,-425.165,491.915,39.095,-15604,-6380,-5608,-1212,-883,-429,-16036,636,-1348,7,-716,-408,-352,-15596,-500,1768,-1009,159,-198,Idle,15843.23175879397,18693.750351758794,30525.959396984923,108911.49788944723,58581.454874371855,35680.0975879397,4347.201608040201,15238.713567839193,48113.83276381909,0.0,41985.22854271357,15010.441306532664,7087.492236180905,10041.194371859296,12982.472361809045,17048.940301507537,51833.78670854271,19459.676155778896,4959.111532663317
-14696,-5624,-4360,1362,542,626,-15708,1556,128,7,730,414,145,-14952,336,2480,844,1361,313,-15220.36,-6255.42,-4994.94,-165.845,-97.055,-32.35,-15882.06,1139.94,-463.62,7.0,-60.365,-27.53,-198.485,-15326.56,-242.58,2008.76,-252.645,479.75,-15.325,-15712,-6908,-5400,-2690,-1227,-920,-16084,696,-1188,7,-803,-408,-423,-15732,-728,1540,-2374,159,-263,Idle,26900.13105527638,79712.22472361808,28952.67979899498,627486.292437186,106021.84118090454,104440.85175879397,4747.735075376884,22059.172261306532,90063.53326633167,0.0,88328.54449748743,26361.647336683418,11374.190728643216,13298.498894472363,37042.15437185929,24704.545125628138,465957.6572613065,39667.997487437184,15660.923994974877
-14696,-5512,-4296,2200,1246,1570,-15708,1784,128,7,1080,522,85,-15040,336,2360,2367,1361,762,-15208.2,-6358.16,-4967.04,-10.555,-5.185,97.075,-15876.44,1243.72,-327.42,7.0,15.785,84.935,-237.045,-15336.24,-290.9,1932.5,-103.255,502.255,35.08,-15712,-6968,-5580,-2936,-1402,-920,-16084,936,-876,7,-1249,-313,-547,-15732,-1192,1540,-2810,263,-263,Idle,42691.979899497484,113583.25065326632,85260.58130653267,1692405.414045226,350864.97565326636,432080.3109296482,4201.614472361808,24292.423718592967,38198.89809045226,0.0,275278.2500251256,38784.885201005025,22039.73163316583,10961.791356783917,110115.04522613065,24765.095477386934,1778906.1909296482,35140.78389447236,56254.90814070351
-14796,-5512,-4056,2200,1246,1570,-15484,2220,924,7,2237,584,542,-15040,312,2308,2367,993,901,-15290.84,-6154.84,-4894.7,-664.53,-200.975,-132.51,-15866.0,1307.48,-476.1,7.0,-191.54,119.65,-197.87,-15321.06,-274.1,1990.32,-741.73,478.635,131.165,-15696,-6968,-5960,-3263,-1968,-1239,-16348,140,-1568,7,-2643,-498,-777,-15788,-1192,1576,-3229,-121,-552,Idle,41770.22552763819,127302.68783919596,171210.76381909547,1919497.3860301508,618098.4064070352,553218.2411055277,10149.467336683418,78547.6679396985,136122.12060301506,0.0,699979.1340703518,45491.263819095475,53766.09356783919,13522.086834170856,115320.91457286432,25845.1232160804,2208977.3639195976,41988.27314070352,97740.85203517588
-14976,-5476,-4056,790,1242,658,-15484,2220,924,7,2237,584,542,-15004,276,2496,743,993,901,-15322.32,-6104.9,-4864.72,-681.79,-282.68,-158.96,-15873.44,1267.88,-379.76,7.0,-155.575,42.44,-251.975,-15309.12,-299.78,2060.74,-780.48,418.515,106.375,-15752,-6808,-5960,-3263,-1968,-1239,-16348,140,-1568,7,-2643,-683,-777,-15788,-836,1604,-3229,-142,-576,Idle,31336.741306532665,91638.74371859296,114623.15738693468,871554.0159798996,351129.77648241207,281062.83256281406,13829.634572864321,87228.44783919599,206679.25869346736,0.0,590312.1652010051,48619.74512562815,57536.627512562816,21568.025728643217,44651.93125628141,28879.61045226131,953763.5171859296,77418.70329145729,88731.67273869347
6180,-6020,1932,4753,11078,2347,-9508,4160,13780,7,13784,13082,7515,-12048,6224,2584,10103,4731,3456,1789.62,-15589.74,-873.5,-427.395,-493.695,91.74,-15009.98,-4600.28,2106.62,7.0,-62.27,-606.065,-947.0,-15092.74,3322.06,365.74,-684.85,771.73,212.305,-15552,-22252,-4928,-5565,-9987,-2780,-24216,-17092,-10840,7,-24297,-12664,-10605,-19928,-428,-3188,-9144,-2906,-1878,Raffles,27807928.136281405,10415356.7159799,2389563.567839196,4352738.923592965,27684340.152738694,1282315.8918592965,6900886.351356784,15000108.624723617,17076235.83477387,0.0,67841947.54482412,26486259.799773872,18021358.020100504,2639011.871758794,2115429.142110553,1720519.3290452263,24283474.66080402,3097885.2634170856,1691567.6602763818
6740,-12568,1384,4753,11078,1557,-9508,4160,14136,7,13784,13082,8035,-12048,6224,1904,10103,4288,1959,3399.84,-16326.34,-738.9,-196.395,-96.44,-243.385,-14887.98,-5023.98,2900.62,7.0,-635.525,-351.455,211.31,-15012.08,3404.68,237.0,-430.75,378.935,-110.515,-592,-22252,-3592,-5565,-7458,-2780,-24216,-17092,-5980,7,-21695,-10341,-9861,-19584,992,-3188,-7748,-2906,-1878,Raffles,2521217.2607035176,2246105.7732663318,1119996.6130653266,4805769.828115578,26108791.081809048,769645.102286432,5707446.270954775,10018589.989547739,14775908.035778893,0.0,62152267.36620603,23329380.68138191,17556146.476281404,2163074.405628141,954641.7061306533,827142.8743718592,25477221.726130653,2537076.643994975,1133450.9143467336
6740,-12568,1300,2627,6729,1957,-10512,7520,14844,7,17326,10930,8035,-13112,4812,1904,6371,4288,1933,4116.54,-16208.74,-886.22,-449.76,63.195,71.31,-14947.38,-5090.82,3393.24,7.0,617.9,378.015,-417.055,-15167.28,2875.14,305.02,-115.66,529.1,92.225,1612,-18728,-2956,-3282,-7458,-1760,-23036,-11756,-5484,7,-21695,-10156,-6842,-19584,140,-1660,-7748,-2065,-1583,Raffles,1213345.7169849249,1394086.766231156,813384.4739698492,2669990.665728643,13856345.042185927,667653.13959799,5103059.6337688435,7307108.791557789,17313991.620502513,0.0,54493574.04020101,22795401.371633165,14910595.680376884,1874534.3935678394,979282.7943718594,517001.16542713577,14706803.883819096,1505753.5979899499,666991.1501256281
6348,-13820,860,3183,6729,1957,-10992,7520,14844,7,17326,10930,10216,-12472,7180,2628,6371,4878,2136,3601.26,-16294.06,-1153.96,-448.17,-432.72,261.32,-14994.22,-5007.58,3796.6,7.0,168.535,220.325,-198.385,-15145.92,3408.26,105.7,-499.745,737.36,322.595,-1240,-18728,-4028,-3987,-11111,-2120,-23036,-13304,-5284,7,-17127,-8351,-7217,-19232,140,-2872,-10726,-1753,-2112,Raffles,1991258.786331658,948924.6194974874,843696.4004020101,2731995.5186934676,18011070.956381913,707638.248844221,5216574.986532664,7121570.958391959,14770527.477386935,0.0,56634327.62690955,20301840.059673365,16163002.097261306,2281500.616683417,1857445.1581909545,994425.9597989948,16776688.844195979,2255693.1963819093,719561.7195728642
6348,-14096,860,3183,8068,1178,-9812,1892,14472,7,11463,7274,10216,-12472,7180,2628,7708,4878,2136,3384.8,-16333.42,-1120.96,-294.75,184.8,-68.89,-14899.6,-4577.56,4034.26,7.0,-687.86,-314.52,-51.815,-14994.02,3859.32,135.36,-148.04,327.665,-6.625,-1240,-18480,-4028,-4129,-11111,-2120,-22472,-13304,-3388,7,-17127,-8351,-8640,-19812,1428,-2872,-10726,-2320,-2112,Raffles,2083829.0653266332,857724.4458291457,842897.0838190955,3179719.2236180906,23255325.82914573,518958.5607035175,5343588.663316583,4494942.197386934,11842895.369246233,0.0,51529520.311959796,15524115.52723618,17683113.02590452,2303530.7734673363,883751.2538693468,1064101.8596984926,21089056.81246231,3059573.0480150757,1037310.1853015076
7392,-11864,1832,4534,8068,2959,-7896,5320,15600,7,12747,9935,12741,-12304,5560,2632,7708,5265,3291,3546.8,-16298.56,-823.98,49.32,-10.975,62.185,-14939.26,-4536.06,3959.52,7.0,250.51,436.925,-850.665,-15005.76,3410.76,351.02,-402.86,193.055,91.8,-32,-18532,-3384,-4129,-10668,-1259,-24184,-14856,-3288,7,-25878,-10416,-9002,-19812,1128,-3664,-10001,-2605,-2687,Raffles,2208388.341708543,1400781.8355778893,929181.3463316584,4028179.032763819,29050244.315954775,768737.2269095477,5964946.826532664,6744378.127035175,12282042.944321608,0.0,62244409.6079397,18928739.27575377,23021533.540477388,2741192.1431155778,745059.2787939699,1220296.1202010051,27267706.362211056,3559427.5999748744,1524691.7286432157
7392,-11864,2244,4534,11042,2959,-7896,5320,15936,7,18547,9935,12741,-12304,5764,3132,9521,5265,3291,3415.8,-16370.74,-202.76,-3.26,299.015,-112.945,-14831.52,-4555.92,3894.2,7.0,-131.545,141.43,-19.85,-14851.34,3801.62,886.76,-138.585,118.8,-116.01,-32,-20376,-3384,-3625,-10668,-2302,-24184,-14856,-4052,7,-25878,-10416,-9002,-19556,1128,-3664,-10001,-3780,-2687,Raffles,2222124.1809045225,1738841.017487437,1211029.6104522613,3851567.7411055276,34689324.52741206,1268042.403994975,6640027.265929649,7674377.159396985,14516713.28643216,0.0,72974480.67133166,20655390.839296483,22359303.3040201,3221511.52201005,1320687.2920603016,1462439.942110553,31441272.19374372,4383022.472361809,1644072.050150754
6816,-5300,2736,3522,834,620,-11476,2200,10936,7,823,4521,3257,-14304,5168,3092,545,4143,1155,-12941.92,-6994.1,-4359.8,-171.405,-1079.04,-201.835,-15783.58,475.56,-438.62,7.0,-876.585,-68.31,-220.735,-15346.78,251.36,1996.9,-1333.965,774.455,71.02,-15772,-18104,-5408,-1437,-10082,-1663,-21416,-14448,-1912,7,-14107,-6500,-4340,-17508,-476,-176,-9418,-15,-1510,Idle,44963288.75738693,12303252.894472362,3877717.829145729,903790.9457035176,7241299.68683417,177444.05806532662,914139.0789949751,7734855.363216082,4159291.4327638196,0.0,6893831.128417087,1705422.0441206025,508676.7384673367,135291.36844221107,948167.3069346733,283274.5226130653,6300079.0590703515,702991.7366582917,106714.99457286434
-15108,-5424,-4740,331,304,350,-15680,1640,-304,7,659,437,-3,-14988,368,2824,24,1081,310,-15369.04,-5739.22,-5121.04,-414.33,-156.115,-78.505,-15835.98,1351.74,-933.66,7.0,-73.775,58.49,-241.275,-15299.3,27.58,2141.5,-377.32,454.115,59.62,-15660,-6088,-5472,-1215,-684,-451,-16024,936,-1372,7,-430,-134,-420,-15600,-384,1628,-899,-15,-271,Idle,9173.586331658293,17764.453869346737,22813.948140703516,96959.51869346733,54358.97665829146,28394.673341708538,4125.989547738694,12134.444623115576,27433.2104522613,0.0,25807.733040201005,10618.160703517588,5892.240577889447,18799.18592964824,23296.546331658294,29850.924623115578,49201.73628140703,68374.99675879398,15653.292060301508
-15140,-5424,-4556,201,362,236,-15684,1564,-600,7,181,298,-162,-14792,368,2724,24,1048,188,-15378.44,-5730.06,-5067.56,-343.765,-159.985,-84.715,-15840.62,1336.96,-919.56,7.0,-38.725,97.885,-245.56,-15283.18,14.42,2186.64,-379.825,450.79,25.26,-15624,-6116,-5472,-1009,-649,-451,-16036,1116,-1240,7,-213,-46,-358,-15516,-240,1812,-796,109,-124,Idle,8127.162211055276,17422.951155778897,30122.096884422113,47591.79876884422,45311.99474874372,31314.13444723618,3681.7845226130657,5244.500904522614,14101.513969849248,0.0,7413.285804020101,5389.328417085427,1386.0466331658292,11668.630753768843,14135.30010050251,19079.146130653266,19336.356155778896,28179.433065326637,4611.690854271356
-15140,-5412,-4556,653,425,278,-15712,1556,-588,7,181,298,-107,-14792,184,2724,-111,1114,372,-15412.06,-5766.82,-5013.74,-341.065,-142.13,-58.83,-15840.28,1341.72,-922.32,7.0,-74.855,86.51,-226.405,-15269.08,-75.38,2241.22,-398.64,480.295,29.565,-15660,-6116,-5616,-1351,-776,-591,-16036,1128,-1252,7,-300,-86,-298,-15548,-496,1832,-761,288,-135,Idle,9399.39336683417,19507.424723618093,32950.76623115578,104031.04600502513,49279.510653266334,32022.5840201005,3574.755376884422,4935.961407035176,16783.012663316582,0.0,12127.23012562814,9182.552663316583,1295.1467085427134,13720.234773869346,13263.131256281407,19457.961407035178,10950.633567839197,29570.108517587934,5839.513341708543
-14820,-5228,-4724,653,845,879,-15644,1808,-588,7,640,608,-105,-14876,468,2568,177,1287,672,-15349.02,-5788.36,-5136.04,-264.41,-77.42,-33.915,-15834.54,1363.86,-1012.82,7.0,-39.755,94.665,-232.015,-15304.94,-49.3,2139.86,-345.28,496.525,41.435,-15768,-6276,-5616,-1351,-776,-608,-16032,1136,-1408,7,-300,-86,-379,-15932,-496,1220,-761,-345,-463,Idle,23106.250854271355,42242.28180904523,41405.10391959799,158972.6149748744,109897.46090452261,95026.1585678392,4080.59135678392,10863.819497487437,27200.85185929648,0.0,24326.135653266327,13260.977663316582,2590.6078140703517,29301.06170854271,30211.849246231155,60105.38733668342,29642.735276381907,77192.19032663318,38036.21685929648
-14820,-5228,-4704,375,845,879,-15644,1808,-716,7,640,608,-105,-14980,468,2436,177,1287,672,-15306.08,-5829.04,-5181.48,-232.255,-79.395,-41.605,-15829.2,1369.06,-1073.34,7.0,-26.12,91.89,-239.07,-15337.6,-65.14,2022.86,-328.32,497.645,49.02,-15768,-6276,-5612,-1201,-620,-608,-16032,1136,-1408,7,-291,-114,-379,-15932,-384,1220,-513,-345,-463,Idle,17430.506130653266,37788.822512562816,25560.170452261307,89841.04520100504,108226.51153266332,86983.02409547739,4676.180904522614,11149.745125628142,16891.220502512562,0.0,20552.980502512564,10431.033065326634,2056.1156783919596,25472.1608040201,25624.181306532664,50861.568241206034,20694.218693467337,75374.36077889448,35775.46693467337
-15100,-5328,-4612,244,450,268,-15644,1580,-620,7,224,248,-160,-14916,52,2576,-247,924,304,-15366.14,-5783.98,-5104.44,-476.295,-165.865,-9.725,-15836.62,1354.68,-989.24,7.0,-87.095,54.635,-236.925,-15305.6,-116.86,2098.6,-426.585,411.41,81.45,-15704,-6096,-5440,-1343,-868,-481,-15980,1136,-1276,7,-284,-114,-353,-15584,-284,1544,-762,78,-83,Idle,11822.774271356784,26021.868944723617,27848.328040201006,80881.92761306532,71779.75555276382,20408.109924623117,4137.663919597991,6207.213668341708,16178.715979899498,0.0,10792.478366834172,4445.398768844221,1138.1199748743718,10689.768844221106,6951.698894472363,30047.959798994976,10578.213844221107,23176.574773869346,8438.77135678392
8696,-5208,1060,5791,8256,1409,-4028,5476,18312,7,11411,12922,9537,-11656,5768,2700,8740,7485,3809,808.9,-14414.8,-2283.3,-112.98,-1360.15,-52.745,-14753.54,-4399.7,1538.88,7.0,-1798.085,-1172.615,-383.12,-15231.96,2184.14,438.9,-1547.365,937.21,150.655,-15688,-21628,-5312,-4528,-10881,-2203,-24548,-20248,-16852,7,-25723,-12744,-11160,-23464,-88,-4052,-13274,-2454,-2539,Raffles,55459579.24623115,19124813.507537685,2695981.095477387,4138935.6880402016,14479188.570351759,630429.1859045227,9847510.299899496,18661688.110552758,20712948.287035175,0.0,58859639.64600503,25457189.484195977,15643121.553366834,5432506.531055276,1787662.2114572867,2461747.7688442213,16712654.57464824,3274755.85517588,1506106.629120603
8696,-13112,1060,5791,9289,2733,-8312,3328,18312,7,11863,12922,9537,-11656,5768,2236,8871,7485,3809,4262.84,-16115.24,-1661.06,-367.39,-122.735,186.13,-14736.24,-5954.1,2867.98,7.0,-357.615,213.97,67.2,-15182.26,2787.16,-23.52,-453.415,617.78,314.115,-888,-19148,-4792,-5627,-10881,-2004,-24548,-20248,-8592,7,-25723,-12744,-11160,-23464,732,-4052,-13274,-3826,-2539,Raffles,2276652.3159798994,1216812.2838190955,1256197.3833165828,4766425.545628141,23797509.210829146,842475.5709547739,9180762.63557789,11273529.075376885,19137266.41165829,0.0,75224937.26309045,29403042.27045226,19004484.26130653,4313000.937085427,1256932.918994975,1443099.5875376884,25578186.54550251,3895849.8709547734,1759349.107311558
6316,-14676,940,2454,9289,2733,-7660,3328,14740,7,15769,12197,8401,-12444,5956,2040,8871,4310,3375,3664.78,-16261.38,-1341.68,-395.77,380.01,253.885,-15031.22,-5425.52,3427.72,7.0,811.58,363.31,-229.08,-15186.2,3456.4,193.6,84.82,304.445,278.83,-728,-18712,-3244,-5627,-10925,-1511,-30060,-14140,-8592,7,-22102,-10632,-11246,-21208,1628,-1920,-11642,-3826,-2279,Raffles,2460788.8558793967,788842.2267336684,677657.6257286432,2973146.399095477,30197129.135577887,695191.5796733667,7566767.549346735,9709765.557386935,14780202.695075378,0.0,65854154.33527639,25569910.476281404,15523703.792562813,2284575.959798995,746598.9145728643,607605.0653266332,27863095.233768847,3253945.0823869347,1581360.9357788947
6932,-13528,1392,2762,7519,2037,-7660,864,17564,7,15769,12197,10184,-12444,5956,2760,7543,4310,2801,3448.14,-16379.52,-1031.94,-196.93,-451.63,-105.405,-15022.54,-5234.36,3189.22,7.0,-539.085,68.86,79.135,-15099.56,3640.08,498.24,-666.88,535.635,-59.175,-728,-20004,-3244,-3182,-10925,-1511,-30060,-14140,-2896,7,-22102,-9988,-11246,-19200,2460,-1920,-11642,-3745,-2279,Raffles,2192271.6586934677,1179272.9342713568,706471.9561809045,1961302.4473366833,31888960.606130656,460667.3276130653,6518744.309949748,7387494.141105527,11385898.80562814,0.0,59801093.89726131,23179701.749145728,16736531.092236178,2207319.2828140706,418146.0840201005,976271.0576884422,28403803.774472367,3176076.835954774,1197474.788316583
6932,-12560,1392,4608,7634,1947,-10416,2152,18096,7,22782,10087,10184,-12580,4836,2760,7543,4277,1998,3678.42,-16286.18,-814.9,-370.89,373.9,30.01,-15085.06,-4775.42,3138.02,7.0,817.01,474.065,-213.04,-15026.34,3263.04,657.8,126.735,387.965,19.27,1220,-20052,-4064,-3853,-9901,-2072,-26868,-15152,-2896,7,-16274,-9138,-9699,-21100,748,-2828,-9077,-3745,-1913,Raffles,1298051.36040201,1982162.9423115577,876628.8944723618,3327434.0782914567,24480310.38190955,647214.4220100502,5957678.549145728,7376359.139296481,12507698.652864322,0.0,55116097.96974874,20665303.437964827,17457665.455678392,2606000.4466331657,516279.6767839196,1147919.7185929648,23254157.060075376,2848556.546507538,609539.9970854272
5844,-12016,1104,4608,7634,2098,-11000,2152,18096,7,22782,10087,7838,-12580,5112,2608,7298,3915,2113,3753.8,-16190.74,-730.34,-5.385,-302.405,-60.535,-15125.06,-4208.6,3441.82,7.0,-469.14,-70.145,-108.895,-15064.0,3139.86,587.22,-673.94,429.95,55.38,1220,-20052,-4064,-3853,-7332,-2072,-26868,-15152,-2848,7,-16389,-9138,-9699,-21100,748,-2828,-8493,-2998,-1464,Raffles,1084235.5376884423,2046147.1481407036,916614.4767839196,4398467.052035176,21047313.166809045,855208.5314321608,5874592.72,7600778.090452261,12580404.22874372,0.0,68387801.97025125,18684892.68741206,15429881.491432162,2462695.879396985,832106.512964824,980625.1573869347,21337926.589346733,2415439.394472362,726278.7593969849
